roster,capacity,hand_size,days,window,discard_limit,gain_threshold,budget,seed,focal_seats,opponent_revision,timeout,embarrassment,total_spent,budget_remaining,sockless_days,faults,fault_details,budget_exhausted_on_day,source_sha256,python_version
"2,10,10,10",28,4,730,10,1,6,400.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,761.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,462.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,390.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1147.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,768.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,318.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,770.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,1,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,269.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1512.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1103.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,607.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1482.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2218.0,120.0,0.0,0,0,,725,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2103.0,120.0,0.0,0,0,,729,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,832.0,120.0,0.0,0,0,,700,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,845.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1101.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2218.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,907.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,940.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1231.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,927.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1528.0,120.0,0.0,0,0,,713,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1147.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2151.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,682.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1567.0,120.0,0.0,0,0,,722,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1254.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1488.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1173.0,120.0,0.0,0,0,,726,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1710.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1522.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1245.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1573.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1394.0,120.0,0.0,0,0,,725,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1301.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1670.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,404.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,225.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,830.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,633.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,376.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,920.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,432.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,873.0,270.0,130.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,357.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,335.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1232.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,760.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,120.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,264.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,548.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,898.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,958.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,871.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,406.0,270.0,130.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,712.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,375.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,365.0,270.0,130.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,456.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,761.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,462.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,239.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1197.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,768.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,318.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,484.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,10,2,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,583.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1725.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2176.0,120.0,0.0,0,0,,715,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2127.0,120.0,0.0,0,0,,715,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2252.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2933.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1218.0,120.0,0.0,0,0,,720,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1929.0,120.0,0.0,0,0,,723,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,635.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1707.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1499.0,120.0,0.0,0,0,,722,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,930.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,451.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2494.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1716.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1915.0,120.0,0.0,0,0,,728,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1499.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1119.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1294.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2209.0,120.0,0.0,0,0,,705,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1496.0,120.0,0.0,0,0,,730,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1836.0,120.0,0.0,0,0,,711,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1380.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2256.0,120.0,0.0,0,0,,698,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1781.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1334.0,120.0,0.0,0,0,,710,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,354.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2438.0,120.0,0.0,0,0,,724,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1168.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1307.0,120.0,0.0,0,0,,725,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1489.0,120.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,698.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1689.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1111.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,919.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,691.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,603.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,477.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,351.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
"2,7,10,r",28,4,730,40,1,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,900.0,400.0,0.0,0,0,,,d564b725f4e2473af5afe671b2fa1ce71784066b253086b8bcaeedd1ea9e43b1,3.13.13
